transaction_id,vendor,amount,category,date,payment_method,note,vendor_group,category_merged,day_of_week,month,amount_log,vendor_encoded,payment_encoded,category_encoded
b6628fc9-61cb-45b2-80b6-c5e201dacf35,Paychex,48.49,Payroll,2025-04-05,PayPal,Base take well student various.,Finance & Insurance,Other,5,4,3.901770628963795,2,3,5
59d7e6a6-4c31-48c8-9f1d-49e07ef64378,Xilinx,17.82,Electronics,2025-05-21,Visa,Ask of heart clear.,Technology,Shopping & Electronics,2,5,2.9349201341572337,9,4,6
49a95c79-7236-465e-9a53-f0e6f44ea85f,Mondelez International,13.9,Snacks,2025-01-15,MasterCard,Collection nation base people list himself.,Retail,Other,2,1,2.7013612129514133,8,2,5
4c284376-5e83-4263-ac32-83fa77844bd6,Bath & Body Works,66.29,Beauty,2025-01-13,AmEx,Down top number decide huge.,Retail,Other,0,1,4.209011637200227,8,0,5
2ded962c-3b33-4328-8de2-6d5214994ccb,Trane Technologies,66.45,HomeImprovement,2025-01-16,Apple Pay,Surface for work.,Manufacturing / Industrial,Other,3,1,4.211386582653765,5,1,5
1d040ae8-71c4-4d70-af22-9ca549ce6126,Stryker Corporation,80.72,MedicalSupplies,2025-06-10,Apple Pay,Still ahead left high perhaps loss.,Healthcare,Other,1,6,4.403298769949421,4,1,5
fcad3277-542c-4ff0-b1a2-00ae2de00fbd,Skyworks Solutions,97.78,Electronics,2025-06-30,AmEx,Recognize marriage wear want factor.,Technology,Shopping & Electronics,0,6,4.592895155112479,9,0,6
a18a02eb-cc5b-4d42-ba98-50128c1319a9,LKQ Corporation,28.64,CarMaintenance,2025-03-23,AmEx,Again away subject move term against.,Retail,Other,6,3,3.389124800427886,8,0,5
45ffcbcc-bd4e-4d56-91f5-ebee42e4afbd,APA Corporation,27.85,Gas,2025-03-03,AmEx,Mission table control.,Energy & Utilities,Transport & Travel,0,3,3.3621099929541085,0,0,7
44b887b4-5710-49c9-8aa2-0a1609e57895,Advanced Micro Devices,64.04,Electronics,2025-03-25,PayPal,Experience enter fact up woman.,Technology,Shopping & Electronics,1,3,4.175002465239555,9,3,6
ca8ff020-eb46-4b41-b48b-ffb1d04879bc,Becton Dickinson,41.99,MedicalSupplies,2025-03-22,AmEx,Contain sell seem different article.,Healthcare,Other,5,3,3.76096753050819,4,0,5
c8e35351-2e83-4df5-b461-fb6b745f86b4,Northern Trust,48.42,Investments,2025-03-15,MasterCard,Action girl standard.,Finance & Insurance,Other,5,3,3.900355200560464,2,2,5
46d890ce-e050-4d5d-801f-dabd008c223d,Howmet Aerospace,63.54,Aerospace,2025-05-26,Apple Pay,Hear training everybody world.,Manufacturing / Industrial,Other,0,5,4.167285186623816,5,1,5
f44bd87a-3746-4d6a-b307-257e6620c43c,Occidental Petroleum,88.29,Gas,2025-05-02,Apple Pay,Society cell attention security agent.,Energy & Utilities,Transport & Travel,4,5,4.491889499529125,0,1,7
4c4729f6-fdca-4341-b5a4-a54e10f88fda,SVB Financial,16.5,BankFees,2025-02-23,PayPal,Here college small.,Finance & Insurance,Financial Services,6,2,2.8622008809294686,2,3,1
bf57b0b9-e499-4541-a948-f459bdb281e7,Intuit,18.84,Software,2025-03-21,Apple Pay,Skin actually each run identify.,Technology,Shopping & Electronics,4,3,2.987700101856727,9,1,6
da161558-ecd7-4519-8466-c3b786fc7cc6,Discover Financial Services,8.95,CreditCard,2025-04-19,MasterCard,Do wife quality as happy.,Finance & Insurance,Other,5,4,2.2975725511705014,2,2,5
2080b32d-5e56-49a6-b775-8ec64ca11ac0,Teleflex,34.54,MedicalSupplies,2025-06-18,AmEx,Responsibility who continue change.,Healthcare,Other,2,6,3.570658822726505,4,0,5
2c91827f-5ef8-4bbf-a86b-c73328767d00,Unum Group,6.46,Insurance,2025-03-17,MasterCard,Before box final owner safe produce.,Finance & Insurance,Housing & Bills,0,3,2.0095554142156695,2,2,4
a8170319-a1f8-41ca-ada0-67a870cb13b4,Roper Technologies,25.06,Electronics,2025-03-14,Apple Pay,Bed later father second say finally.,Technology,Shopping & Electronics,4,3,3.260401571696699,9,1,6
860bb51d-571a-4eed-96b6-6fe5608b06c7,National Oilwell Varco,31.29,Gas,2025-01-20,PayPal,Understand style no future join.,Energy & Utilities,Transport & Travel,0,1,3.4747575847701837,0,3,7
2f02af74-c18f-4b0a-9d66-a563feacd907,Expedia Group,13.51,Travel,2025-07-03,PayPal,For fish leader treat visit bag.,Travel & Transport,Transport & Travel,3,7,2.6748380668960965,10,3,7
e0294027-5c1a-4f66-a313-4a8f2dfb192d,Trane Technologies,35.75,HomeImprovement,2025-04-18,MasterCard,Computer expect continue rest pass.,Manufacturing / Industrial,Other,4,4,3.6041382256588457,5,2,5
44d5ba88-e4ba-4210-940a-640a63c09abe,JPMorgan Chase,6.24,BankFees,2025-05-17,AmEx,Employee politics eye.,Finance & Insurance,Financial Services,5,5,1.979621206397625,2,0,1
8a10c4e2-f52b-4b9a-9c94-cdb7d0f52b81,Starbucks,6.52,Coffee,2025-05-05,AmEx,Pick fill often guess finish.,Retail,Other,0,5,2.017566137961748,8,0,5
23196a58-7ac0-46e9-b5d1-6bdd5f858c3f,Dover Corporation,69.17,Maintenance,2025-02-08,AmEx,Site knowledge suddenly.,Manufacturing / Industrial,Other,5,2,4.250920869264197,5,0,5
c83327b3-f9cb-466b-b738-c81824723ae9,Martin Marietta Materials,17.86,Construction,2025-07-08,Apple Pay,Read such election what number.,Manufacturing / Industrial,Other,1,7,2.937043277205311,5,1,5
4e8dd3e3-1d2c-497d-9e76-96e91d54359c,Zebra Technologies,5.44,Electronics,2025-05-23,Visa,Form become drug wait.,Technology,Shopping & Electronics,4,5,1.8625285401162623,9,4,6
81255c6c-34f9-4636-b365-41e9d9f8d45d,CSX,29.55,Transportation,2025-03-28,PayPal,Participant day million set worry threat.,Travel & Transport,Transport & Travel,4,3,3.4193646856176043,10,3,7
1414c378-1af1-483b-a34f-0f86f62c702c,Martin Marietta Materials,58.79,Construction,2025-05-10,PayPal,Ready factor general matter.,Manufacturing / Industrial,Other,5,5,4.090838422892813,5,3,5
1e2c0f19-930f-4716-83b7-da613c51e0af,NVIDIA,9.72,Electronics,2025-03-07,PayPal,Soldier later hear agreement.,Technology,Shopping & Electronics,4,3,2.372111155642656,9,3,6
a309941e-ca96-46fe-9c5a-41eb17b9d000,Southern Company,39.01,Electric,2025-07-06,Visa,Game market cause never also evening.,Energy & Utilities,Other,6,7,3.6891294228691436,0,4,5
e4a8995f-86d3-4a69-86b7-288289a3a1aa,Eaton Corporation,8.57,Hardware,2025-05-15,PayPal,Word science whose evening.,Manufacturing / Industrial,Shopping & Electronics,3,5,2.258633205464863,5,3,6
ce562bfe-9827-4e02-95c8-43f483f5df5e,Philip Morris International,7.12,Tobacco,2025-05-09,AmEx,Outside rock several agree.,Retail,Other,4,5,2.0943301541735866,8,0,5
eae544ba-d5ff-4f7e-bf0e-d7b19b7f59a5,Organon & Co.,30.32,Pharmacy,2025-02-12,AmEx,Probably manage morning.,Healthcare,Healthcare,2,2,3.4442568711226023,4,0,3
16cbc7b1-8adc-4835-823b-83c43f299595,IQVIA,31.12,MedicalSupplies,2025-02-19,Apple Pay,Career many up.,Healthcare,Other,2,2,3.469478889078561,4,1,5
722b9b84-5d76-44ff-9f00-685bd3b40c39,F5 Networks,40.58,Software,2025-03-24,Apple Pay,Painting beyond shake.,Technology,Shopping & Electronics,0,3,3.727619282429867,9,1,6
ef3b7c68-e81a-4164-ad8b-8bbc82753e89,Evergy,51.8,Electric,2025-04-11,PayPal,Together allow worker everything mother.,Energy & Utilities,Other,4,4,3.966511190712216,0,3,5
f8b8de73-0c72-477f-972f-29619346a6da,Dish Network,148.94,Streaming,2025-04-23,AmEx,Remember happen onto.,Technology,Other,2,4,5.010235214074916,9,0,5
2ad5f086-6a8b-4a13-b86b-8cacd90b1e22,Corning Inc.,29.05,Electronics,2025-06-10,MasterCard,Investment notice minute level nation.,Manufacturing / Industrial,Shopping & Electronics,1,6,3.4028626609812167,5,2,6
c90ee060-654c-47e7-80fe-d9cf59bc74f5,EOG Resources,15.6,Gas,2025-06-10,Apple Pay,Read sense risk use age yet since.,Energy & Utilities,Transport & Travel,1,6,2.8094026953624973,0,1,7
ef306f0c-bc3a-46ce-abb5-9a3d1a623b1b,Zimmer Biomet,63.43,MedicalSupplies,2025-01-15,MasterCard,Action so age event.,Healthcare,Other,2,1,4.165579363150551,4,2,5
23e42edb-7953-4ef7-bb41-85ca8bfee98c,Cigna,12.63,HealthInsurance,2025-05-16,PayPal,Laugh police indicate from.,Healthcare,Other,4,5,2.612273245708441,4,3,5
d99be6f5-cd14-42ed-b3e3-7c8d001a40a4,Dominion Energy,23.12,Utilities,2025-02-10,Apple Pay,Plan personal site father end rate.,Energy & Utilities,Housing & Bills,0,2,3.1830413718589847,0,1,4
55add5d4-9c8b-4f1c-96ed-de4bf93a90b2,Monster Beverage,8.27,Drinks,2025-04-29,Visa,Walk none fill arm.,Retail,Other,1,4,2.2267833795777636,8,4,5
799d9883-d084-4605-8c50-17d2c6b23355,Teradyne,6.03,Electronics,2025-05-22,AmEx,Expert though thing design itself result.,Technology,Shopping & Electronics,3,5,1.9501867058225735,9,0,6
cb7d763e-18a4-45e3-8b0f-f2ceb0670e08,CooperCompanies,131.5,Pharmacy,2025-04-09,MasterCard,Specific continue describe sign.,Healthcare,Healthcare,2,4,4.886582645426277,4,2,3
262e8f42-e59b-4142-99b3-5103c9901add,Edwards Lifesciences,72.31,MedicalSupplies,2025-07-07,Apple Pay,Bad important may street brother.,Healthcare,Other,0,7,4.294697025235496,4,1,5
b96f52b4-c035-4a5c-8fd2-1ea1cfe2e9c1,Boston Properties,47.63,Rent,2025-05-01,Visa,Marriage blood community.,Real Estate,Housing & Bills,3,5,3.8842406244156944,7,4,4
7a1418f8-25dc-430b-b35e-699311919d59,Ameriprise Financial,21.03,FinanceCharges,2025-02-19,AmEx,Agent well perhaps human well.,Finance & Insurance,Other,2,2,3.092405160814252,2,0,5
34c46a89-926c-4e38-bc77-eb462dce0526,Pioneer Natural Resources,7.61,Gas,2025-06-08,PayPal,Learn institution collection your skin.,Energy & Utilities,Transport & Travel,6,6,2.1529243184396396,0,3,7
3e2bd6f8-6b79-451a-92fa-35f338fd0524,Bath & Body Works,6.8,Beauty,2025-07-07,Apple Pay,Focus crime resource.,Retail,Other,0,7,2.0541237336955462,8,1,5
ee060142-39bc-43e5-b4cd-d1d72ca6656d,DTE Energy,11.52,Electric,2025-03-12,PayPal,Budget matter boy kid.,Energy & Utilities,Other,2,3,2.5273273656719524,0,3,5
fec05585-f62f-4391-b1c4-bd1449e3cfc0,Huntington Bancshares,31.87,BankFees,2025-04-14,MasterCard,National teacher guess.,Finance & Insurance,Financial Services,0,4,3.492560387676128,2,2,1
cf589202-0624-4fa2-997c-de1ee139a151,American Water Works,50.15,UtilitiesWater,2025-05-07,PayPal,Scene before social discover star.,Energy & Utilities,Other,2,5,3.9347624923976356,0,3,5
59da04c4-a1c5-45bd-a8fd-0a7affcf12a3,Bio-Techne,43.18,Health,2025-06-24,PayPal,Glass charge stop black.,Healthcare,Other,1,6,3.788272197991971,4,3,5
303f66d5-2efb-45c2-93af-ca8a1643e59e,Kaiser Aluminum,13.14,Manufacturing,2025-06-22,Apple Pay,Likely line mean response inside.,Manufacturing / Industrial,Other,6,6,2.6490076604684267,5,1,5
a3ca1889-e673-4035-a5f2-15d0145de82d,Noble Energy,123.92,Gas,2025-01-16,Visa,Whether industry other term note.,Energy & Utilities,Transport & Travel,3,1,4.827673532414877,0,4,7
40e4ce48-9f68-4334-b145-ea1b48b181af,Cardinal Health,53.56,Pharmacy,2025-06-02,Apple Pay,Age likely little feel.,Healthcare,Healthcare,0,6,3.9993010135352067,4,1,3
0aae7e52-b74c-4536-a397-2902dc98cc8f,Zebra Technologies,32.33,Electronics,2025-04-24,Visa,Interview term measure very.,Technology,Shopping & Electronics,3,4,3.506457892319648,9,4,6
7c1aba50-1204-411d-95a1-74c7332ae745,Danaher Corporation,37.84,Health,2025-06-10,Apple Pay,Fight degree bill thought daughter.,Healthcare,Other,1,6,3.659450643423124,4,1,5
683a66e4-081f-436c-982f-0d8643e4ebf7,Schlumberger,21.76,Gas,2025-03-26,Apple Pay,Once hotel race interview.,Energy & Utilities,Transport & Travel,2,3,3.1250046092581303,0,1,7
a48dadbb-ab04-4f63-94d5-47372552b5d9,Monster Beverage,11.39,Drinks,2025-02-02,MasterCard,Trade forward among meet mind.,Retail,Other,6,2,2.516889695641051,8,2,5
f24be28d-04f7-4bc2-9d55-f6ff1188ad61,Sherwin-Williams,17.6,Paint,2025-02-27,PayPal,Run allow finally note south.,Retail,Other,3,2,2.9231615807191558,8,3,5
f06cee52-3f6b-4aae-8c45-7f3cf1384dfd,Illumina,56.73,MedicalSupplies,2025-03-19,AmEx,Test rate already development everybody.,Healthcare,Other,2,3,4.055776969072842,4,0,5
01770193-e661-4ebc-ba32-9d0ae7b7f455,Tyler Technologies,5.58,Software,2025-02-10,PayPal,Society contain analysis think.,Technology,Shopping & Electronics,0,2,1.884034745337226,9,3,6
b4046704-0c0d-4ef8-9adb-d458976c8601,Elevance Health,9.94,HealthInsurance,2025-02-15,Apple Pay,Law pick measure system reveal.,Healthcare,Other,5,2,2.392425796993835,4,1,5
99a84175-8db3-4aa6-ba71-a9eeefbef5ac,Amgen,6.88,Pharmacy,2025-02-04,Visa,Ball bring board mention.,Healthcare,Healthcare,1,2,2.064327903869788,4,4,3
84102a8f-4800-4bf9-ada2-466b0eee5a98,Zebra Technologies,6.66,Electronics,2025-05-18,MasterCard,Law director bed body bill majority.,Technology,Shopping & Electronics,6,5,2.0360119837525,9,2,6
2f0f87e2-a50e-49ed-bb6e-17f732a7d334,Diamondback Energy,77.37,Gas,2025-01-22,Visa,Successful analysis choice.,Energy & Utilities,Transport & Travel,2,1,4.361441201064773,0,4,7
01d1a599-64ce-4b9f-bed6-15f5191997ea,Carrier Global,48.65,Appliances,2025-05-10,MasterCard,Clear strong different page its.,Manufacturing / Industrial,Other,5,5,3.9049983904911816,5,2,5
25093199-72fa-44b1-a0c2-db8c53663427,Marriott International,25.71,Hotel,2025-06-21,MasterCard,Meet finish make continue.,Travel & Transport,Other,5,6,3.2850380271218693,10,2,5
3099482f-baf0-4f89-8e19-a3adef6e36e5,AbbVie,9.12,Pharmacy,2025-03-28,PayPal,Performance down time entire follow your.,Healthcare,Healthcare,4,3,2.3145136638593193,4,3,3
64651dfa-c0a2-405e-9214-17e473ec28f3,Pfizer,27.06,Pharmacy,2025-02-08,PayPal,Hundred maybe necessary next cost.,Healthcare,Healthcare,5,2,3.3343450746743146,4,3,3
1f3ba2c4-264b-4bdc-91d8-dd8a26585ba7,Eastman Chemical Company,25.66,Chemicals,2025-07-02,MasterCard,Economic start bag.,Manufacturing / Industrial,Other,2,7,3.2831643147505627,5,2,5
55cefc31-f6ec-49f5-81be-611538c18730,DuPont,7.61,Chemicals,2025-01-11,AmEx,Network learn south rest ball.,Manufacturing / Industrial,Other,5,1,2.1529243184396396,5,0,5
fe74d617-ff5e-4ac9-bc5c-b10fac0df097,Pool Corporation,22.76,OutdoorGear,2025-03-16,Visa,Subject myself nothing beat.,Retail,Other,6,3,3.168003494494444,8,4,5
98ba04ce-17c3-452c-b6a5-4a37a9754373,PerkinElmer,20.33,MedicalSupplies,2025-05-12,AmEx,Sport ever speech cost commercial.,Healthcare,Other,0,5,3.0601145324832593,4,0,5
d0300412-c768-46d1-b133-5454f9f212de,Snap-on,38.27,Hardware,2025-01-31,Apple Pay,Write century ask trade see.,Manufacturing / Industrial,Shopping & Electronics,4,1,3.6704608685899185,5,1,6
41e4b4c1-0745-40a1-b480-8588e8f4361b,Oracle Corporation,40.32,Software,2025-05-21,PayPal,Paper health institution yeah.,Technology,Shopping & Electronics,2,5,3.721346644251438,9,3,6
a21143c3-c8a0-4d21-ba39-c82c55af87c1,Bio-Techne,6.85,Health,2025-02-21,MasterCard,Whatever number machine upon building well.,Healthcare,Other,4,2,2.060513531794317,4,2,5
56355a23-bb78-450f-a326-1da7e92b9f6d,"NVR, Inc.",18.78,Mortgage,2025-06-02,AmEx,Meeting college responsibility everyone or.,Real Estate,Other,0,6,2.984671326194566,7,0,5
6fbfca83-d6d3-4b67-a5cf-73ae58d88af3,TE Connectivity,39.32,Electronics,2025-06-04,Visa,Voice throughout field officer box until.,Technology,Shopping & Electronics,2,6,3.696847623763113,9,4,6
424bfc38-2d07-4aa0-b5e1-e12209788e46,Amgen,27.98,Pharmacy,2025-05-29,AmEx,Reality relate police.,Healthcare,Healthcare,3,5,3.3666059368925363,4,0,3
23178cce-7106-445d-9423-e139d6b7b455,Monolithic Power Systems,77.65,Electronics,2025-02-15,AmEx,Theory difficult director day guy.,Technology,Shopping & Electronics,5,2,4.365007629504287,9,0,6
a1eed1b1-78a8-480c-9dcc-09e96cc468f8,Humana,43.0,HealthInsurance,2025-06-09,PayPal,Single production oil.,Healthcare,Other,0,6,3.784189633918261,4,3,5
9ed7654b-29ac-40a5-90cd-ffc1c7c4fee2,Pfizer,7.11,Pharmacy,2025-04-24,PayPal,Strong national none minute cultural.,Healthcare,Healthcare,3,4,2.093097868127322,4,3,3
b8a1a36b-0a2e-4b83-adc4-6fb3e2b4b23d,Xilinx,7.93,Electronics,2025-05-02,Apple Pay,Today local deep case read whom under.,Technology,Shopping & Electronics,4,5,2.189416394888408,9,1,6
93808727-ecc0-423a-85ff-faaaaa61bbba,Lumen Technologies,41.14,Internet,2025-03-06,PayPal,Hope product think a executive beyond.,Technology,Other,3,3,3.740997408376043,9,3,5
b1d23d05-ad67-4320-a359-e486f1dcf0c7,Assurant,6.07,Insurance,2025-02-07,Visa,Scene because buy.,Finance & Insurance,Housing & Bills,4,2,1.9558604799084813,2,4,4
ef08c190-54c3-4ce5-a575-7c337484396d,Verisk Analytics,35.25,Analytics,2025-03-22,AmEx,To trial nation artist.,Technology,Other,5,3,3.590439381300684,9,0,5
9dff4e4b-65e8-4ee4-8450-b15a4b50eb69,Motorola Solutions,112.69,Electronics,2025-05-07,Visa,Unit piece four that second occur.,Technology,Shopping & Electronics,2,5,4.733475446141015,9,4,6
515139c6-0fec-49ab-b89b-ad9e35654f12,AutoZone,34.27,CarMaintenance,2025-05-13,Apple Pay,Minute black into among free race.,Retail,Other,1,5,3.563032744247961,8,1,5
dc4a77f9-dcc6-4181-b2ae-5bc3fee256ef,Mid-America Apartment Communities,19.65,Rent,2025-07-05,AmEx,Them themselves sport others truth.,Real Estate,Housing & Bills,5,7,3.027715319407042,7,0,4
d4bad3aa-a440-43ed-97bf-9ea408d769f6,Mettler-Toledo,41.23,MedicalSupplies,2025-06-30,MasterCard,Tonight two seek enter offer exactly.,Healthcare,Other,0,6,3.743130868945852,4,2,5
7b8dc3dc-bf27-40b5-b886-c9583c0240d7,Invesco,24.52,Investments,2025-02-28,PayPal,Its Mrs result conference identify.,Finance & Insurance,Other,4,2,3.239462458476589,2,3,5
89a3d2fe-08fd-4d1c-9bcf-429d42c9ac76,Waters Corporation,31.55,MedicalSupplies,2025-04-30,MasterCard,Teacher mother among agent cold.,Healthcare,Other,2,4,3.4827773686545784,4,2,5
7227d7b7-8be0-48f3-b5a0-00f127ae070a,Microsoft,113.53,Software,2025-03-21,PayPal,Run writer heart begin campaign.,Technology,Shopping & Electronics,4,3,4.740836797409625,9,3,6
54b4e1d0-7f1c-4c11-95f7-02303c0bb84a,AutoZone,19.52,CarMaintenance,2025-03-12,AmEx,Increase join again clearly really politics.,Retail,Other,2,3,3.021400020302569,8,0,5
e1cf4025-a0d5-4ef0-9b62-d51910f1de6f,Hasbro,129.96,Toys,2025-04-16,AmEx,Real produce camera party second place.,Entertainment & Media,Other,2,4,4.874891933062879,1,0,5
8b48f412-03e6-4ed9-9057-311c958641f2,Packaging Corporation of America,94.3,OfficeSupplies,2025-06-14,MasterCard,Thing already per.,Manufacturing / Industrial,Other,5,6,4.557029810660157,5,2,5
f0eb2021-8f8b-4da2-8275-35459d3cc22e,Eversource Energy,8.72,Electric,2025-03-27,PayPal,Detail nice understand season address early.,Energy & Utilities,Other,3,3,2.2741856184723477,0,3,5
b729df6b-4e9d-4dd5-beda-5148c0450c0d,DuPont,7.88,Chemicals,2025-01-22,PayPal,Beat analysis bad part nice.,Manufacturing / Industrial,Other,2,1,2.1838015570040787,5,3,5
d20b6dad-dd09-4df4-9826-81087acbc7a3,Sysco,9.25,Groceries,2025-02-20,Visa,Majority newspaper pick model.,Retail,Food & Dining,3,2,2.327277705584417,8,4,2
aeaafab2-f60f-4abf-a451-32a6972a526d,Ingersoll Rand,5.74,Hardware,2025-06-18,AmEx,Fine opportunity me.,Manufacturing / Industrial,Shopping & Electronics,2,6,1.9080599249242156,5,0,6
369acb35-421c-4b83-a953-45c3b9168e3a,DaVita Inc.,8.97,Health,2025-04-19,Visa,Machine thing fear letter.,Healthcare,Other,5,4,2.299580583973747,4,4,5
56ef238b-08b9-4e1f-800e-e06bffc4e25e,Sempra Energy,45.95,Gas,2025-03-29,Apple Pay,Direction church whatever never turn so.,Energy & Utilities,Transport & Travel,5,3,3.849083205654272,0,1,7
d000346f-f730-478f-bc4a-684b49ed869e,Target,7.95,Groceries,2025-07-10,Apple Pay,Spend glass officer water.,Retail,Food & Dining,3,7,2.191653532286764,8,1,2
cc205848-5668-4be7-8133-2cb3863fe48f,International Paper,15.37,OfficeSupplies,2025-03-27,Visa,Recently year team full child.,Manufacturing / Industrial,Other,3,3,2.7954503913830435,5,4,5
2f729bf5-7312-4ba3-af7f-7c9df5930c37,Chubb Limited,74.54,Insurance,2025-02-28,AmEx,Draw almost foreign success.,Finance & Insurance,Housing & Bills,4,2,4.324662317284311,2,0,4
9ec39c04-5f09-4573-9c3c-324497e8ee47,NextEra Energy,5.9399999999999995,Electric,2025-03-05,PayPal,Commercial itself operation catch both although.,Energy & Utilities,Other,2,3,1.937301774518713,0,3,5
e554311c-8e59-4c10-857b-41971029fd5d,Salesforce,67.38,Software,2025-06-27,MasterCard,Air our realize employee her another.,Technology,Shopping & Electronics,4,6,4.2250803842111555,9,2,6
28dfb222-923e-4759-8f0e-8bad6e9e693f,Digital Realty,13.24,Internet,2025-02-20,MasterCard,Seem month some marriage player.,Real Estate,Other,3,2,2.65605490598383,7,2,5
a0224ce7-9a3f-4900-a5fe-97805a53409b,WestRock,5.03,OfficeSupplies,2025-04-28,PayPal,Land pull game subject eat.,Manufacturing / Industrial,Other,0,4,1.7967470107390942,5,3,5
5ef4d060-e7d1-4ec5-b31c-ff12b4a4f51f,Universal Health Services,47.73,Doctor,2025-01-13,PayPal,Level star agency daughter employee choice.,Healthcare,Other,0,1,3.8862948568554145,4,3,5
ba069020-170f-4817-912a-0f863770898d,Booking Holdings,39.66,Travel,2025-07-03,Apple Pay,Ready new character everything his billion.,Travel & Transport,Transport & Travel,3,7,3.7052448082002005,10,1,7
66aa0c8e-cd08-4201-9936-6192b40e4209,State Street Corporation,83.98,Investments,2025-05-10,MasterCard,Say start after wear school.,Finance & Insurance,Other,5,5,4.442415934686665,2,2,5
f9c0bc2a-bcfe-4888-b984-b024c28c371b,Enphase Energy,53.13,Electric,2025-02-19,Visa,Including condition maintain daughter.,Energy & Utilities,Other,2,2,3.9913885608088866,0,4,5
f0e84ef1-77c4-4908-a98a-bfef90036e0c,Marriott International,65.08,Hotel,2025-03-28,Visa,Much national president game air each skill.,Travel & Transport,Other,4,3,4.190866129212723,10,4,5
1d4466d7-8ade-4020-8d1e-cf27f1299aea,Constellation Brands,13.25,Alcohol,2025-06-11,PayPal,Perform toward support worker.,Retail,Food & Dining,2,6,2.6567569067146595,8,3,2
bfd3a63e-e900-479c-83db-c84d4ecfc754,Yum! Brands,7.81,DiningOut,2025-06-10,MasterCard,Style responsibility positive remember.,Retail,Food & Dining,1,6,2.175887439948088,8,2,2
c95f7e16-72b2-4fc4-bf33-9717b7e25b58,Keysight Technologies,55.55,Electronics,2025-04-27,Apple Pay,Speech learn something health mission.,Technology,Shopping & Electronics,6,4,4.03512520256213,9,1,6
9cfef843-f6cb-4328-96ec-3b1736f6a2d5,PPL Corporation,65.77,Electric,2025-05-02,PayPal,Force ask room.,Energy & Utilities,Other,4,5,4.201253877869777,0,3,5
72d5c6fb-86aa-43b7-afc7-ade4709d811f,Tesla,186.28,CarPayment,2025-03-09,PayPal,Expert property improve daughter.,Travel & Transport,Other,6,3,5.232604823182656,10,3,5
50218801-a716-4e74-80a8-9c303e0203b5,Cummins,21.28,Hardware,2025-03-16,Apple Pay,Black base why standard let during.,Manufacturing / Industrial,Shopping & Electronics,6,3,3.1036894150590832,5,1,6
bce82caf-db33-4034-9590-f9d2ad64664c,Camden Property Trust,18.61,Rent,2025-04-03,MasterCard,Determine everything serious order keep.,Real Estate,Housing & Bills,3,4,2.976039640208255,7,2,4
0b73d590-9a4c-4f9f-8d1f-16c82204960b,Wells Fargo,59.92,BankFees,2025-02-07,Apple Pay,Last sometimes appear success man cover.,Finance & Insurance,Financial Services,4,2,4.109561528026961,2,1,1
478e75b2-c26d-439e-b179-3231bc57d7ec,Rockwell Automation,16.67,Hardware,2025-06-06,Visa,When meet without miss house.,Manufacturing / Industrial,Shopping & Electronics,4,6,2.871868286331605,5,4,6
5edfebd1-d435-4710-8ed6-c75c5d78a7e1,Dominion Energy,106.81,Utilities,2025-03-26,AmEx,Body mind imagine little.,Energy & Utilities,Housing & Bills,2,3,4.680370418551027,0,0,4
aa0377e5-d18c-40d4-8115-bb3348749dd9,Willis Towers Watson,78.19,Insurance,2025-03-03,AmEx,Hospital leader say.,Finance & Insurance,Housing & Bills,0,3,4.371850028222321,2,0,4
1c3084f6-f6bd-437a-ae04-7954615a034e,"Tapestry, Inc.",22.41,Clothing,2025-07-10,AmEx,Us reduce end admit act kid.,Retail,Other,3,7,3.1531632815028194,8,0,5
d0e8e70b-afb9-457a-9a4a-14633bf45f90,Quest Diagnostics,55.59,MedicalSupplies,2025-04-25,Apple Pay,Everybody check include he fish church.,Healthcare,Other,4,4,4.035832291154432,4,1,5
cfb824cc-6f7e-447f-8eb4-b1faff2523dc,MGM Resorts,56.19,Entertainment,2025-01-23,PayPal,Kitchen foot number administration enter spring.,Entertainment & Media,Entertainment,3,1,4.046379057927225,1,3,0
53af5910-ec03-485a-b46b-c481aca3a4f5,U.S. Bancorp,9.35,BankFees,2025-06-02,PayPal,Modern wait despite itself both.,Finance & Insurance,Financial Services,0,6,2.336986519711378,2,3,1
d17325e4-82fb-474c-bd87-1620ffd20d9d,Lowe's,93.14,HomeImprovement,2025-03-09,AmEx,Congress reason myself forget back.,Retail,Other,6,3,4.544783035972996,8,0,5
39873909-424a-475f-8f8d-ba33cf885a39,Everest Re,28.15,Insurance,2025-02-19,Apple Pay,Car throughout structure war.,Finance & Insurance,Housing & Bills,2,2,3.3724549127965013,2,1,4
010c1367-392a-437e-ad00-648fcf17c40b,Franklin Resources,70.05,Investments,2025-03-16,AmEx,Stage thus look some career.,Finance & Insurance,Other,6,3,4.263383854543109,2,0,5
97ada661-35c9-42c8-a103-e67b54da5cf6,Union Pacific,15.43,Transportation,2025-05-23,MasterCard,Create agree sometimes argue us.,Travel & Transport,Transport & Travel,4,5,2.799108932049177,10,2,7
0be30a28-7949-43c4-a495-04af31cd1e8f,Merck & Co.,90.35,Pharmacy,2025-04-03,MasterCard,Blue sea yard.,Healthcare,Healthcare,3,4,4.514698282824016,4,2,3
79623bb8-18bc-4a19-9600-4717bf3fe3e1,Truist Financial,19.72,BankFees,2025-03-27,Visa,Most drug factor.,Finance & Insurance,Financial Services,3,3,3.031099417391282,2,4,1
